return_id,order_detail_id,return_datetime,returned_quantity,return_status
2734,149998,2024-09-01 6:16:25,2,Refunded
2735,149427,2024-09-01 19:31:42,1,Refunded
2736,149983,2024-09-02 1:26:43,1,Approved
2737,149445,2024-09-02 6:53:45,1,Refunded
2738,149966,2024-09-03 3:13:24,1,Refunded
2739,149701,2024-09-04 8:29:21,1,Replaced
2740,149254,2024-09-04 9:15:26,1,Refunded
2741,149969,2024-09-04 11:16:02,1,Refunded
2742,148815,2024-09-04 14:22:45,1,Refunded
2743,149550,2024-09-05 8:56:45,1,Approved
2744,149822,2024-09-05 17:51:02,1,Refunded
2745,149909,2024-09-05 20:06:40,1,Refunded
2746,150116,2024-09-06 2:39:23,2,Refunded
2747,150182,2024-09-07 8:39:28,2,Refunded
2748,150671,2024-09-07 12:32:03,3,Refunded
2749,150554,2024-09-07 15:24:54,2,Replaced
2750,150329,2024-09-08 5:33:37,1,Approved
2751,149537,2024-09-08 21:49:06,1,Refunded
2752,150673,2024-09-09 2:26:45,1,Requested
2753,150481,2024-09-09 3:57:33,1,Refunded
2754,150849,2024-09-09 8:05:01,1,Refunded
2755,150543,2024-09-09 12:09:05,1,Approved
2756,150331,2024-09-10 9:36:39,1,Refunded
2757,151030,2024-09-10 20:01:39,1,Rejected
2758,150583,2024-09-11 17:43:31,1,Refunded
2759,150590,2024-09-12 6:37:49,1,Replaced
2760,150617,2024-09-13 4:07:28,1,Refunded
2761,151198,2024-09-14 7:27:19,1,Refunded
2762,150364,2024-09-15 2:02:28,1,Replaced
2763,151005,2024-09-15 3:41:00,1,Refunded
2764,151026,2024-09-17 0:07:39,1,Refunded
2765,151271,2024-09-17 22:00:00,1,Refunded
2766,149637,2024-09-17 23:21:35,1,Replaced
2767,151127,2024-09-18 0:25:20,1,Refunded
2768,149493,2024-09-18 10:16:44,1,Refunded
2769,151292,2024-09-18 14:17:22,1,Approved
2770,151251,2024-09-19 12:14:13,1,Replaced
2771,151279,2024-09-20 6:13:20,1,Refunded
2772,149664,2024-09-21 2:01:26,1,Rejected
2773,151757,2024-09-21 23:29:54,1,Refunded
2774,151643,2024-09-22 13:27:29,1,Refunded
2775,151738,2024-09-22 16:26:26,1,Replaced
2776,151712,2024-09-22 17:24:58,1,Replaced
2777,150769,2024-09-23 3:05:27,1,Refunded
2778,152184,2024-09-23 13:51:27,1,Refunded
2779,151680,2024-09-23 20:35:17,1,Refunded
2780,152245,2024-09-24 17:47:32,1,Refunded
2781,151600,2024-09-25 7:07:05,1,Refunded
2782,152215,2024-09-26 6:23:17,1,Refunded
2783,148856,2024-09-27 1:30:49,1,Replaced
2784,151209,2024-09-27 20:49:36,1,Refunded
2785,150425,2024-09-27 22:51:18,1,Refunded
2786,151316,2024-09-28 2:48:46,1,Replaced
2787,151541,2024-09-28 10:42:33,1,Refunded
2788,152590,2024-09-28 18:41:57,1,Refunded
2789,152256,2024-09-28 23:26:16,1,Refunded
2790,152341,2024-09-30 22:47:07,1,Refunded
2791,151671,2024-10-01 5:55:21,1,Refunded
2792,152305,2024-10-03 18:36:36,1,Refunded
2793,152661,2024-10-03 21:14:35,2,Approved
2794,151247,2024-10-04 11:01:47,1,Replaced
2795,151601,2024-10-04 16:23:30,1,Rejected
2796,152988,2024-10-04 18:25:19,1,Rejected
2797,153475,2024-10-04 22:02:17,1,Refunded
2798,152045,2024-10-05 5:05:36,1,Replaced
2799,152309,2024-10-05 6:59:55,1,Refunded
2800,151312,2024-10-05 18:53:27,1,Rejected
2801,152623,2024-10-05 19:17:18,1,Approved
2802,153169,2024-10-06 6:17:21,1,Rejected
2803,153037,2024-10-06 15:28:04,1,Rejected
2804,153848,2024-10-08 2:07:30,1,Refunded
2805,153208,2024-10-08 3:00:34,1,Refunded
2806,153310,2024-10-08 14:28:45,1,Refunded
2807,153024,2024-10-09 3:40:39,1,Refunded
2808,152857,2024-10-09 6:22:13,1,Approved
2809,151768,2024-10-10 14:18:20,1,Refunded
2810,154035,2024-10-10 17:16:51,1,Refunded
2811,153415,2024-10-10 17:43:45,1,Refunded
2812,153530,2024-10-11 9:00:44,1,Requested
2813,154236,2024-10-11 18:03:44,1,Refunded
2814,154132,2024-10-11 18:09:35,1,Refunded
2815,154038,2024-10-11 19:04:27,1,Refunded
2816,152901,2024-10-12 17:33:42,1,Refunded
2817,154237,2024-10-13 2:15:46,1,Approved
2818,154218,2024-10-13 4:33:38,1,Refunded
2819,154052,2024-10-13 5:04:25,1,Approved
2820,153897,2024-10-13 11:03:40,2,Refunded
2821,153718,2024-10-13 16:20:30,1,Refunded
2822,154230,2024-10-13 18:02:02,1,Refunded
2823,153267,2024-10-14 14:54:08,1,Refunded
2824,154238,2024-10-14 15:09:51,1,Refunded
2825,153164,2024-10-15 8:18:23,1,Refunded
2826,153653,2024-10-16 6:18:53,1,Refunded
2827,153752,2024-10-16 7:47:20,1,Replaced
2828,153144,2024-10-16 16:17:59,1,Refunded
2829,154980,2024-10-17 6:16:33,1,Refunded
2830,154590,2024-10-17 23:10:34,1,Refunded
2831,153249,2024-10-18 0:18:05,1,Approved
2832,151568,2024-10-18 3:55:35,1,Replaced
2833,153395,2024-10-18 8:53:26,1,Refunded
2834,154581,2024-10-18 16:26:50,1,Refunded
2835,154360,2024-10-19 8:57:18,1,Refunded
2836,153083,2024-10-19 10:08:14,1,Refunded
2837,155340,2024-10-19 13:32:09,1,Refunded
2838,154344,2024-10-19 21:20:28,1,Refunded
2839,154818,2024-10-20 22:07:01,1,Refunded
2840,155633,2024-10-21 0:01:53,1,Rejected
2841,154675,2024-10-21 0:49:27,1,Refunded
2842,154746,2024-10-21 5:39:40,1,Refunded
2843,154910,2024-10-21 8:39:21,1,Approved
2844,154618,2024-10-21 14:22:22,1,Refunded
2845,155482,2024-10-21 14:37:26,1,Refunded
2846,155173,2024-10-22 18:55:49,1,Refunded
2847,155793,2024-10-23 1:52:54,1,Approved
2848,153013,2024-10-23 2:49:02,1,Replaced
2849,155637,2024-10-24 5:21:31,2,Rejected
2850,155768,2024-10-24 5:38:13,1,Refunded
2851,155801,2024-10-25 4:58:59,1,Refunded
2852,155276,2024-10-25 13:43:17,1,Replaced
2853,155741,2024-10-25 15:35:23,1,Refunded
2854,154660,2024-10-25 21:30:59,1,Approved
2855,155312,2024-10-26 20:40:58,1,Approved
2856,155614,2024-10-27 0:06:05,1,Approved
2857,154882,2024-10-27 11:37:45,1,Refunded
2858,154907,2024-10-27 17:59:51,1,Rejected
2859,155983,2024-10-28 0:32:39,1,Rejected
2860,156353,2024-10-28 1:09:37,1,Refunded
2861,153601,2024-10-28 6:54:57,1,Replaced
2862,156592,2024-10-28 7:11:09,1,Refunded
2863,154089,2024-10-28 14:21:11,1,Refunded
2864,156240,2024-10-29 8:43:26,1,Refunded
2865,156962,2024-10-29 12:54:52,1,Refunded
2866,156677,2024-10-30 10:35:11,1,Refunded
2867,153051,2024-10-30 12:07:14,1,Replaced
2868,156208,2024-11-01 3:54:45,1,Refunded
2869,157552,2024-11-02 4:41:13,1,Refunded
2870,153707,2024-11-02 23:47:39,1,Replaced
2871,156981,2024-11-04 4:15:34,1,Refunded
2872,157058,2024-11-04 7:33:09,1,Refunded
2873,156970,2024-11-04 10:00:09,1,Approved
2874,156843,2024-11-04 20:27:02,1,Refunded
2875,157745,2024-11-05 4:12:07,1,Replaced
2876,155919,2024-11-05 20:15:02,1,Refunded
2877,153873,2024-11-06 0:18:32,1,Refunded
2878,157623,2024-11-06 3:26:10,1,Refunded
2879,158083,2024-11-06 18:02:39,1,Refunded
2880,158211,2024-11-06 18:23:59,1,Refunded
2881,157935,2024-11-06 18:29:33,1,Refunded
2882,157870,2024-11-06 21:55:52,3,Rejected
2883,156826,2024-11-07 5:25:34,1,Rejected
2884,157892,2024-11-07 8:53:56,1,Refunded
2885,157683,2024-11-07 21:06:33,1,Rejected
2886,158293,2024-11-08 1:12:32,1,Refunded
2887,158356,2024-11-09 2:55:26,1,Replaced
2888,158236,2024-11-09 5:59:13,1,Refunded
2889,157473,2024-11-09 9:11:04,1,Refunded
2890,156612,2024-11-10 2:31:07,1,Replaced
2891,157434,2024-11-10 19:41:30,1,Refunded
2892,158569,2024-11-11 3:18:49,1,Refunded
2893,154883,2024-11-11 15:29:45,1,Refunded
2894,158088,2024-11-11 16:35:22,1,Requested
2895,159008,2024-11-11 21:56:10,1,Refunded
2896,158577,2024-11-11 23:05:22,1,Approved
2897,158898,2024-11-12 10:12:44,2,Replaced
2898,158188,2024-11-12 10:41:45,3,Refunded
2899,158841,2024-11-12 10:52:38,1,Rejected
2900,159295,2024-11-13 4:50:02,1,Refunded
2901,159109,2024-11-13 9:09:54,1,Refunded
2902,155543,2024-11-13 16:28:07,1,Refunded
2903,158509,2024-11-13 16:31:37,1,Refunded
2904,157999,2024-11-13 18:34:46,1,Refunded
2905,159323,2024-11-14 5:14:43,1,Approved
2906,157778,2024-11-14 5:15:21,1,Refunded
2907,158469,2024-11-14 11:39:09,1,Refunded
2908,158875,2024-11-14 17:32:52,2,Replaced
2909,159403,2024-11-14 23:04:08,1,Rejected
2910,157280,2024-11-14 23:57:03,1,Refunded
2911,158178,2024-11-15 3:20:29,1,Requested
2912,159528,2024-11-15 8:50:24,1,Refunded
2913,159293,2024-11-15 17:58:31,1,Refunded
2914,159210,2024-11-15 22:30:41,1,Refunded
2915,159527,2024-11-16 0:20:14,1,Refunded
2916,159035,2024-11-16 6:47:12,1,Rejected
2917,158962,2024-11-16 10:16:21,1,Approved
2918,159340,2024-11-17 0:10:17,2,Refunded
2919,158072,2024-11-17 9:17:58,1,Rejected
2920,159164,2024-11-17 13:15:22,1,Rejected
2921,158435,2024-11-18 1:55:51,1,Refunded
2922,156684,2024-11-18 4:37:00,1,Refunded
2923,158230,2024-11-18 6:57:39,1,Refunded
2924,159818,2024-11-18 13:23:42,1,Refunded
2925,148304,2024-11-18 15:57:38,1,Refunded
2926,159558,2024-11-19 0:29:59,1,Refunded
2927,160173,2024-11-19 2:14:31,1,Requested
2928,160118,2024-11-19 11:12:50,1,Replaced
2929,160373,2024-11-20 15:24:00,1,Refunded
2930,158853,2024-11-21 2:26:47,1,Refunded
2931,158644,2024-11-21 7:26:59,1,Refunded
2932,158447,2024-11-21 9:21:06,1,Refunded
2933,160017,2024-11-21 10:00:51,1,Refunded
2934,160424,2024-11-21 21:21:59,1,Replaced
2935,159255,2024-11-21 23:13:06,1,Replaced
2936,157846,2024-11-22 0:01:19,1,Refunded
2937,160067,2024-11-22 7:13:28,1,Refunded
2938,157428,2024-11-23 19:31:14,1,Refunded
2939,156755,2024-11-24 3:55:26,1,Rejected
2940,160878,2024-11-24 9:21:20,1,Approved
2941,160481,2024-11-24 11:34:03,1,Refunded
2942,158712,2024-11-24 12:06:16,1,Refunded
2943,159031,2024-11-24 16:27:18,1,Refunded
2944,161163,2024-11-25 1:11:46,1,Refunded
2945,159859,2024-11-25 10:15:08,1,Refunded
2946,161323,2024-11-25 17:44:41,1,Replaced
2947,160172,2024-11-26 14:55:31,1,Refunded
2948,160356,2024-11-27 0:17:03,1,Refunded
2949,161132,2024-11-27 7:58:48,1,Refunded
2950,160783,2024-11-27 17:30:40,1,Approved
2951,160781,2024-11-27 18:46:22,1,Rejected
2952,160914,2024-11-27 18:53:09,1,Refunded
2953,161284,2024-11-27 21:10:53,1,Refunded
2954,161398,2024-11-27 23:09:49,1,Refunded
2955,161146,2024-11-28 0:26:37,1,Refunded
2956,160090,2024-11-28 6:12:16,1,Replaced
2957,161237,2024-11-28 18:19:40,1,Refunded
2958,160469,2024-11-29 21:27:25,1,Refunded
2959,161298,2024-11-30 0:46:17,2,Replaced
2960,162158,2024-11-30 6:39:26,1,Approved
2961,162021,2024-11-30 16:28:42,2,Approved
2962,161547,2024-11-30 20:21:22,1,Approved
2963,161514,2024-12-01 9:18:21,2,Rejected
2964,159478,2024-12-01 17:41:54,1,Rejected
2965,161659,2024-12-02 10:35:57,1,Refunded
2966,160592,2024-12-02 12:47:36,1,Refunded
2967,160075,2024-12-02 18:09:12,1,Refunded
2968,162602,2024-12-02 22:13:01,1,Approved
2969,162047,2024-12-03 14:20:39,1,Replaced
2970,155070,2024-12-03 20:09:48,1,Refunded
2971,156245,2024-12-03 23:44:54,1,Rejected
2972,161840,2024-12-04 21:18:22,2,Approved
2973,159858,2024-12-04 23:02:37,1,Refunded
2974,160370,2024-12-05 3:43:13,1,Refunded
2975,162647,2024-12-05 3:44:17,1,Replaced
2976,159707,2024-12-05 4:39:57,1,Refunded
2977,162014,2024-12-05 8:18:34,1,Refunded
2978,161929,2024-12-05 12:18:30,1,Refunded
2979,160695,2024-12-05 12:51:43,1,Refunded
2980,161035,2024-12-05 13:37:50,1,Rejected
2981,162595,2024-12-05 17:59:43,1,Replaced
2982,162778,2024-12-06 2:58:22,1,Refunded
2983,162485,2024-12-06 11:27:37,1,Refunded
2984,162268,2024-12-06 15:36:52,1,Approved
2985,162598,2024-12-06 16:53:24,1,Requested
2986,162873,2024-12-07 5:55:58,2,Refunded
2987,162883,2024-12-07 7:32:24,1,Refunded
2988,162754,2024-12-07 17:01:45,1,Refunded
2989,162708,2024-12-08 7:03:05,1,Refunded
2990,161606,2024-12-08 9:04:52,1,Refunded
2991,162030,2024-12-08 21:48:28,1,Refunded
2992,160976,2024-12-09 1:41:35,1,Refunded
2993,159828,2024-12-10 17:59:14,1,Refunded
2994,162433,2024-12-11 1:25:04,1,Refunded
2995,162835,2024-12-12 14:29:48,1,Refunded
2996,162815,2024-12-13 1:08:11,1,Refunded
2997,161101,2024-12-13 9:22:19,1,Refunded
2998,163130,2024-12-13 17:34:00,1,Refunded
2999,162275,2024-12-13 22:56:28,1,Refunded
3000,163473,2024-12-14 0:27:30,1,Refunded
3001,162730,2024-12-15 8:28:52,1,Refunded
3002,163551,2024-12-16 4:22:15,1,Approved
3003,163747,2024-12-17 3:24:39,1,Refunded
3004,163720,2024-12-17 23:38:23,1,Refunded
3005,163139,2024-12-18 3:31:32,1,Refunded
3006,163231,2024-12-18 6:47:22,1,Refunded
3007,163517,2024-12-18 20:39:21,1,Replaced
3008,163746,2024-12-19 13:37:18,1,Replaced
3009,164021,2024-12-20 3:47:51,1,Approved
3010,161956,2024-12-20 13:58:05,1,Refunded
3011,163531,2024-12-20 14:26:44,1,Refunded
3012,163660,2024-12-20 15:08:09,1,Refunded
3013,163723,2024-12-21 19:51:54,1,Approved
3014,163875,2024-12-22 5:22:05,1,Refunded
3015,161519,2024-12-22 14:13:01,1,Refunded
3016,163236,2024-12-22 14:37:25,1,Refunded
3017,162640,2024-12-22 15:34:00,1,Replaced
3018,161115,2024-12-22 16:15:56,1,Refunded
3019,164099,2024-12-22 19:39:28,1,Refunded
3020,164111,2024-12-23 16:59:47,1,Refunded
3021,163803,2024-12-23 18:26:06,1,Requested
3022,164062,2024-12-23 19:17:59,1,Refunded
3023,164139,2024-12-23 19:22:02,1,Replaced
3024,159145,2024-12-24 16:20:48,1,Refunded
3025,164032,2024-12-25 3:33:43,1,Refunded
3026,161732,2024-12-25 23:56:41,1,Refunded
3027,164306,2024-12-28 14:04:27,1,Refunded
3028,164293,2024-12-28 17:14:49,1,Rejected
3029,164651,2024-12-29 7:57:19,1,Refunded
3030,162648,2024-12-29 9:56:09,1,Rejected
3031,153277,2024-12-30 5:27:19,1,Refunded
3032,164969,2024-12-30 19:43:24,1,Refunded
3033,164210,2024-12-31 5:46:01,1,Refunded
3034,163403,2024-12-31 18:45:16,1,Replaced
3035,164583,2024-12-31 22:57:03,1,Refunded
3036,164376,2025-01-01 2:35:45,1,Replaced
3037,164896,2025-01-02 5:19:52,1,Refunded
3038,163056,2025-01-02 18:11:43,1,Rejected
3039,164540,2025-01-04 20:20:17,1,Refunded
3040,159172,2025-01-05 6:46:37,1,Refunded
3041,163361,2025-01-05 9:51:45,1,Refunded
3042,164004,2025-01-05 18:26:43,1,Rejected
3043,164521,2025-01-05 20:25:04,1,Rejected
3044,165298,2025-01-06 9:17:46,1,Requested
3045,164421,2025-01-07 7:25:34,1,Refunded
3046,164496,2025-01-07 9:36:49,1,Approved
3047,164439,2025-01-07 14:11:42,1,Refunded
3048,164485,2025-01-07 15:12:00,1,Refunded
3049,164309,2025-01-07 17:34:15,1,Replaced
3050,164061,2025-01-09 3:44:25,1,Replaced
3051,165333,2025-01-09 9:56:40,2,Requested
3052,165400,2025-01-10 13:54:22,1,Rejected
3053,165405,2025-01-11 11:21:32,1,Refunded
3054,165336,2025-01-12 11:11:13,1,Refunded
3055,165702,2025-01-13 9:44:58,1,Refunded
3056,165118,2025-01-13 12:09:55,1,Replaced
3057,164967,2025-01-15 4:31:40,1,Refunded
3058,165551,2025-01-15 12:47:28,1,Refunded
3059,164037,2025-01-15 19:30:23,1,Approved
3060,165741,2025-01-16 0:57:57,1,Refunded
3061,165911,2025-01-17 2:44:42,2,Refunded
3062,165341,2025-01-17 18:10:24,1,Refunded
3063,165790,2025-01-18 6:47:06,1,Refunded
3064,165624,2025-01-18 7:36:33,1,Rejected
3065,164949,2025-01-18 22:07:47,1,Refunded
3066,165234,2025-01-20 5:42:42,1,Refunded
3067,165847,2025-01-20 21:09:47,1,Refunded
3068,164700,2025-01-21 23:06:29,1,Refunded
3069,165427,2025-01-23 1:58:09,1,Replaced
3070,165916,2025-01-25 3:11:39,1,Refunded
3071,166207,2025-01-25 4:15:38,1,Refunded
3072,165635,2025-01-26 1:30:28,1,Refunded
3073,166412,2025-01-26 17:18:23,1,Refunded
3074,166329,2025-01-27 3:07:11,1,Refunded
3075,166288,2025-01-28 17:56:03,1,Replaced
3076,166458,2025-01-29 2:03:50,1,Replaced
3077,166004,2025-01-29 21:51:11,1,Rejected
3078,164679,2025-01-30 1:04:25,1,Refunded
3079,166379,2025-01-31 9:01:40,1,Replaced
3080,166148,2025-02-01 0:20:45,1,Replaced
3081,166513,2025-02-02 7:20:31,1,Approved
3082,166798,2025-02-03 8:54:05,1,Refunded
3083,166709,2025-02-06 13:28:33,1,Refunded
3084,166325,2025-02-07 19:30:12,1,Refunded
3085,166895,2025-02-08 10:36:39,1,Refunded
3086,165776,2025-02-08 15:23:58,1,Rejected
3087,167088,2025-02-10 17:59:14,1,Replaced
3088,166964,2025-02-11 7:54:02,1,Replaced
3089,166332,2025-02-13 7:46:58,1,Refunded
3090,166158,2025-02-13 19:34:26,1,Rejected
3091,167173,2025-02-14 20:00:47,1,Refunded
3092,167431,2025-02-15 12:44:27,1,Replaced
3093,167543,2025-02-16 0:06:21,1,Refunded
3094,167252,2025-02-16 9:27:50,1,Refunded
3095,167459,2025-02-18 12:04:41,1,Refunded
3096,166156,2025-02-18 12:46:35,1,Replaced
3097,167442,2025-02-18 21:16:12,1,Approved
3098,167743,2025-02-19 8:31:29,1,Refunded
3099,158686,2025-02-19 10:35:49,1,Approved
3100,167728,2025-02-19 21:39:29,1,Refunded
3101,167755,2025-02-24 1:43:41,1,Replaced
3102,167986,2025-02-24 13:10:16,1,Refunded
3103,167215,2025-02-24 14:24:37,1,Refunded
3104,168022,2025-02-25 0:43:44,1,Rejected
3105,167435,2025-02-25 2:39:05,1,Refunded
3106,166979,2025-02-25 7:41:39,1,Refunded
3107,166740,2025-02-25 15:26:25,1,Replaced
3108,167606,2025-02-26 12:23:17,1,Refunded
3109,166942,2025-02-26 19:14:36,1,Replaced
3110,167556,2025-02-27 16:41:53,1,Refunded
3111,167630,2025-02-27 17:01:42,1,Refunded
3112,168032,2025-02-27 18:41:09,2,Refunded
3113,168208,2025-02-28 6:06:39,1,Refunded
3114,167758,2025-03-02 14:16:25,1,Approved
3115,167924,2025-03-03 3:11:42,1,Refunded
3116,167128,2025-03-03 8:18:15,1,Replaced
3117,168302,2025-03-03 13:22:55,1,Rejected
3118,168436,2025-03-05 13:57:20,1,Refunded
3119,167795,2025-03-06 4:25:59,1,Refunded
3120,168191,2025-03-07 15:06:24,1,Replaced
3121,168581,2025-03-07 21:10:57,1,Refunded
3122,168649,2025-03-08 9:18:22,1,Refunded
3123,167070,2025-03-08 9:59:33,1,Refunded
3124,168611,2025-03-08 23:54:25,1,Refunded
3125,168887,2025-03-09 22:30:07,1,Refunded
3126,167172,2025-03-09 22:56:17,1,Refunded
3127,168475,2025-03-10 2:52:39,1,Rejected
3128,168751,2025-03-11 13:34:09,1,Refunded
3129,168785,2025-03-11 15:41:48,1,Replaced
3130,168802,2025-03-14 0:47:11,1,Refunded
3131,168572,2025-03-14 13:43:59,1,Refunded
3132,169099,2025-03-15 10:22:27,1,Rejected
3133,169157,2025-03-15 11:43:28,1,Refunded
3134,168893,2025-03-15 20:00:43,1,Replaced
3135,168954,2025-03-16 16:40:50,1,Refunded
3136,169270,2025-03-17 14:51:34,1,Refunded
3137,167783,2025-03-17 23:12:38,1,Approved
3138,168948,2025-03-20 4:25:57,1,Replaced
3139,169337,2025-03-20 22:57:20,1,Refunded
3140,169620,2025-03-22 6:17:39,2,Refunded
3141,169563,2025-03-23 2:41:02,1,Approved
3142,168394,2025-03-26 15:19:13,1,Refunded
3143,169740,2025-03-28 19:35:24,1,Refunded
3144,169609,2025-03-29 3:18:24,1,Rejected
3145,169422,2025-03-30 9:59:26,1,Refunded
3146,170134,2025-04-01 1:41:29,1,Refunded
3147,170161,2025-04-01 12:36:29,1,Refunded
3148,168913,2025-04-01 18:47:34,1,Refunded
3149,169625,2025-04-02 6:40:53,1,Refunded
3150,170152,2025-04-04 19:33:42,1,Rejected
3151,170284,2025-04-04 21:35:20,1,Replaced
3152,170140,2025-04-05 0:42:30,2,Rejected
3153,169862,2025-04-05 19:39:55,1,Refunded
3154,170277,2025-04-06 2:33:59,1,Replaced
3155,168991,2025-04-06 18:38:46,1,Refunded
3156,170320,2025-04-07 16:57:09,1,Refunded
3157,170716,2025-04-07 20:42:25,1,Refunded
3158,170001,2025-04-08 6:15:18,1,Refunded
3159,170689,2025-04-08 18:38:03,1,Replaced
3160,169557,2025-04-09 21:46:30,1,Approved
3161,170400,2025-04-10 2:56:00,1,Refunded
3162,170323,2025-04-10 20:38:03,1,Approved
3163,170576,2025-04-11 3:58:56,1,Refunded
3164,170940,2025-04-12 8:52:05,1,Refunded
3165,170964,2025-04-12 9:44:24,1,Refunded
3166,170419,2025-04-12 17:46:43,1,Approved
3167,170723,2025-04-13 12:21:36,1,Refunded
3168,170808,2025-04-13 18:56:48,1,Refunded
3169,169028,2025-04-15 10:27:27,1,Refunded
3170,169428,2025-04-15 19:37:42,1,Rejected
3171,170895,2025-04-15 22:22:36,1,Refunded
3172,169044,2025-04-16 5:37:25,1,Refunded
3173,171115,2025-04-16 23:01:25,1,Replaced
3174,171080,2025-04-18 15:31:55,1,Refunded
3175,171167,2025-04-20 14:39:59,1,Refunded
3176,171173,2025-04-20 17:23:18,1,Refunded
3177,171156,2025-04-21 17:12:49,1,Refunded
3178,171400,2025-04-22 6:08:30,1,Replaced
3179,171569,2025-04-23 13:09:12,1,Refunded
3180,170846,2025-04-24 14:38:15,1,Refunded
3181,171635,2025-04-26 10:53:46,1,Refunded
3182,171367,2025-04-26 14:54:02,1,Refunded
3183,171755,2025-04-27 7:54:35,1,Requested
3184,170879,2025-04-27 8:51:55,1,Approved
3185,165670,2025-04-28 1:37:27,1,Refunded
3186,171605,2025-04-29 3:09:53,1,Refunded
3187,172195,2025-04-30 13:17:21,1,Refunded
3188,171770,2025-04-30 14:40:42,1,Refunded
3189,172172,2025-04-30 19:21:32,1,Requested
3190,172358,2025-05-02 22:26:48,1,Refunded
3191,172299,2025-05-03 1:52:04,1,Refunded
3192,172237,2025-05-04 4:22:31,1,Refunded
3193,172084,2025-05-04 18:02:09,1,Approved
3194,171563,2025-05-04 18:14:46,1,Refunded
3195,171763,2025-05-04 19:18:53,1,Refunded
3196,172461,2025-05-05 16:06:14,1,Refunded
3197,172474,2025-05-06 10:26:46,1,Refunded
3198,171963,2025-05-06 11:04:10,1,Refunded
3199,172533,2025-05-07 7:03:09,1,Refunded
3200,172517,2025-05-07 11:30:58,1,Refunded
3201,172087,2025-05-09 9:17:42,1,Replaced
3202,172699,2025-05-10 8:59:05,1,Refunded
3203,172529,2025-05-11 12:24:03,1,Refunded
3204,172794,2025-05-11 17:10:48,2,Refunded
3205,172753,2025-05-12 1:15:20,1,Rejected
3206,172848,2025-05-12 2:09:12,1,Replaced
3207,172298,2025-05-13 11:30:04,1,Replaced
3208,171858,2025-05-13 18:35:50,1,Refunded
3209,172437,2025-05-14 10:07:40,1,Refunded
3210,172725,2025-05-15 15:59:20,1,Refunded
3211,173100,2025-05-15 22:38:01,1,Refunded
3212,172949,2025-05-16 1:26:23,1,Approved
3213,172880,2025-05-16 21:41:33,2,Refunded
3214,172948,2025-05-17 10:05:50,1,Requested
3215,173006,2025-05-18 5:01:50,2,Refunded
3216,173011,2025-05-18 11:18:01,1,Refunded
3217,173205,2025-05-18 16:02:59,1,Refunded
3218,173037,2025-05-18 16:58:37,1,Refunded
3219,173236,2025-05-19 19:34:52,2,Refunded
3220,172985,2025-05-19 21:42:38,1,Refunded
3221,173062,2025-05-20 9:56:42,1,Refunded
3222,173017,2025-05-20 11:09:58,2,Refunded
3223,173111,2025-05-21 7:33:48,1,Refunded
3224,172833,2025-05-21 14:36:12,1,Refunded
3225,172875,2025-05-21 19:17:35,1,Refunded
3226,171989,2025-05-23 4:13:29,1,Rejected
3227,173358,2025-05-23 15:34:04,1,Replaced
3228,173396,2025-05-24 14:19:13,1,Refunded
3229,173333,2025-05-25 3:29:34,2,Refunded
3230,173401,2025-05-25 15:25:38,1,Refunded
3231,173737,2025-05-26 0:19:45,3,Refunded
3232,173742,2025-05-26 2:23:00,1,Refunded
3233,173553,2025-05-26 3:06:46,1,Refunded
3234,173520,2025-05-26 11:58:26,1,Rejected
3235,173105,2025-05-26 13:21:44,1,Replaced
3236,173336,2025-05-27 17:33:38,1,Refunded
3237,173534,2025-05-27 20:43:40,1,Refunded
3238,173877,2025-05-27 23:44:05,2,Refunded
3239,172133,2025-05-28 9:10:41,1,Refunded
3240,173253,2025-05-30 2:59:39,1,Refunded
3241,173148,2025-05-30 11:44:29,1,Refunded
3242,173918,2025-05-31 21:19:25,1,Refunded
3243,173960,2025-05-31 23:15:20,1,Refunded
3244,173786,2025-06-01 14:21:06,1,Replaced
3245,173901,2025-06-03 8:39:30,3,Replaced
3246,174250,2025-06-03 10:04:34,1,Rejected
3247,173490,2025-06-04 16:44:45,1,Replaced
3248,174391,2025-06-04 21:22:05,1,Replaced
3249,173749,2025-06-04 23:45:55,1,Refunded
3250,174232,2025-06-07 1:53:31,1,Refunded
3251,174451,2025-06-07 11:55:16,1,Replaced
3252,173326,2025-06-07 20:20:50,1,Replaced
3253,174196,2025-06-07 20:21:47,1,Refunded
3254,174222,2025-06-08 9:00:15,1,Refunded
3255,174643,2025-06-08 19:33:43,1,Replaced
3256,174306,2025-06-10 9:42:19,1,Refunded
3257,174763,2025-06-10 19:20:23,1,Refunded
3258,173973,2025-06-10 19:49:17,1,Refunded
3259,174348,2025-06-11 4:22:42,1,Approved
3260,174075,2025-06-11 13:49:08,1,Refunded
3261,174471,2025-06-12 9:46:43,1,Refunded
3262,174520,2025-06-13 13:47:25,1,Replaced
3263,174523,2025-06-13 14:31:17,1,Replaced
3264,174393,2025-06-14 4:28:46,1,Refunded
3265,174901,2025-06-14 10:13:13,1,Approved
3266,174004,2025-06-14 13:46:59,1,Rejected
3267,174437,2025-06-14 20:26:44,1,Rejected
3268,175076,2025-06-14 23:32:49,1,Replaced
3269,174685,2025-06-16 3:29:10,1,Refunded
3270,174384,2025-06-16 7:57:11,1,Refunded
3271,174069,2025-06-17 4:29:51,1,Refunded
3272,174942,2025-06-19 2:55:02,1,Refunded
